   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = -0.083187789728981443
K2 = 24.182243855786509800
K3 = -151.734762541018426000
K4 = 858.858483688905835000
K5 = -2147.159007154405120000
K6 = 2843.009190287441020000
K7 = -1069.679393261671070000
__________________________				               K248-15
		           Calibrated (1.5 - 300 K), I measur.= 10.00 µA
TMi Carbon Ceramic Sensor (CCS), type A2, N 836

  4340.00   3.574    3780.00   4.397    3220.00   5.798    2660.00   8.637
  4330.00   3.585    3770.00   4.415    3210.00   5.832    2650.00   8.713
  4320.00   3.597    3760.00   4.434    3200.00   5.866    2640.00   8.791
  4310.00   3.609    3750.00   4.453    3190.00   5.901    2630.00   8.870
  4300.00   3.621    3740.00   4.472    3180.00   5.936    2620.00   8.951
  4290.00   3.633    3730.00   4.492    3170.00   5.971    2610.00   9.033
  4280.00   3.645    3720.00   4.511    3160.00   6.007    2600.00   9.116
  4270.00   3.657    3710.00   4.531    3150.00   6.044    2590.00   9.202
  4260.00   3.669    3700.00   4.551    3140.00   6.081    2580.00   9.288
  4250.00   3.682    3690.00   4.571    3130.00   6.118    2570.00   9.376
  4240.00   3.694    3680.00   4.591    3120.00   6.156    2560.00   9.466
  4230.00   3.707    3670.00   4.612    3110.00   6.194    2550.00   9.558
  4220.00   3.720    3660.00   4.633    3100.00   6.233    2540.00   9.651
  4210.00   3.732    3650.00   4.654    3090.00   6.273    2530.00   9.746
  4200.00   3.745    3640.00   4.675    3080.00   6.313    2520.00   9.843
  4190.00   3.758    3630.00   4.696    3070.00   6.353    2510.00   9.942
  4180.00   3.771    3620.00   4.718    3060.00   6.394    2500.00  10.043
  4170.00   3.785    3610.00   4.739    3050.00   6.436    2490.00  10.146


  2480.00  10.250    1920.00  22.303    1360.00  91.465
  2470.00  10.357    1910.00  22.721    1350.00  94.532
  2460.00  10.466    1900.00  23.151    1340.00  97.730
  2450.00  10.577    1890.00  23.594    1330.00  101.066
  2440.00  10.690    1880.00  24.050    1320.00  104.547
  2430.00  10.806    1870.00  24.521    1310.00  108.179
  2420.00  10.924    1860.00  25.006    1300.00  111.971
  2410.00  11.045    1850.00  25.507    1290.00  115.929
  2400.00  11.168    1840.00  26.023    1280.00  120.062
  2390.00  11.294    1830.00  26.555    1270.00  124.378
  2380.00  11.422    1820.00  27.104    1260.00  128.888
  2370.00  11.553    1810.00  27.671    1250.00  133.599
  2360.00  11.687    1800.00  28.256    1240.00  138.522
  2350.00  11.824    1790.00  28.861    1230.00  143.668
  2340.00  11.963    1780.00  29.484    1220.00  149.048
  2330.00  12.106    1770.00  30.129    1210.00  154.673
  2320.00  12.252    1760.00  30.795    1200.00  160.556
  2310.00  12.402    1750.00  31.482    1190.00  166.709
  2300.00  12.554    1740.00  32.193    1180.00  173.146
  2290.00  12.710    1730.00  32.928    1170.00  179.881
  2280.00  12.870    1720.00  33.689    1160.00  186.929
  2270.00  13.033    1710.00  34.475    1150.00  194.306
  2260.00  13.201    1700.00  35.288    1140.00  202.027
  2250.00  13.372    1690.00  36.129    1130.00  210.110
  2240.00  13.547    1680.00  37.000    1120.00  218.573
  2230.00  13.726    1670.00  37.901    1110.00  227.434
  2220.00  13.909    1660.00  38.834    1100.00  236.714
  2210.00  14.097    1650.00  39.801    1090.00  246.431
  2200.00  14.290    1640.00  40.802    1080.00  256.608
  2190.00  14.487    1630.00  41.839    1070.00  267.267
  2180.00  14.689    1620.00  42.914    1060.00  278.430
  2170.00  14.896    1610.00  44.029    1050.00  290.122
  2160.00  15.108    1600.00  45.184    1040.00  302.366
  2150.00  15.326    1590.00  46.382
  2140.00  15.549    1580.00  47.624
  2130.00  15.777    1570.00  48.913
  2120.00  16.012    1560.00  50.251
  2110.00  16.253    1550.00  51.640
  2100.00  16.499    1540.00  53.081
  2090.00  16.753    1530.00  54.578
  2080.00  17.013    1520.00  56.133
  2070.00  17.280    1510.00  57.748
  2060.00  17.554    1500.00  59.426
  2050.00  17.836    1490.00  61.171
  2040.00  18.125    1480.00  62.984
  2030.00  18.422    1470.00  64.870
  2020.00  18.728    1460.00  66.832
  2010.00  19.042    1450.00  68.872
  2000.00  19.364    1440.00  70.995
  1990.00  19.696    1430.00  73.205
  1980.00  20.037    1420.00  75.505
  1970.00  20.389    1410.00  77.900
  1960.00  20.750    1400.00  80.395
  1950.00  21.121    1390.00  82.994
  1940.00  21.504    1380.00  85.701
  1930.00  21.898    1370.00  88.523
