   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 0.465207232364264200
K2 = 9.502532581012928860
K3 = -20.974005020689219200
K4 = 226.778322260361165000
K5 = -597.868652229197323000
K6 = 891.037118933163583000
K7 = -238.813496846938506000
__________________________				               K248-13
		           Calibrated (1.5 - 300 K), I measur.= 10.00 µA
TMi Carbon Ceramic Sensor (CCS), type A2, N 834

  3650.00   4.064    3090.00   5.361    2530.00   8.041    1970.00  15.796
  3640.00   4.081    3080.00   5.392    2520.00   8.114    1960.00  16.053
  3630.00   4.098    3070.00   5.424    2510.00   8.189    1950.00  16.316
  3620.00   4.116    3060.00   5.457    2500.00   8.265    1940.00  16.588
  3610.00   4.134    3050.00   5.489    2490.00   8.342    1930.00  16.867
  3600.00   4.151    3040.00   5.523    2480.00   8.421    1920.00  17.153
  3590.00   4.169    3030.00   5.556    2470.00   8.501    1910.00  17.448
  3580.00   4.188    3020.00   5.590    2460.00   8.583    1900.00  17.752
  3570.00   4.206    3010.00   5.625    2450.00   8.666    1890.00  18.065
  3560.00   4.225    3000.00   5.660    2440.00   8.751    1880.00  18.387
  3550.00   4.243    2990.00   5.695    2430.00   8.838    1870.00  18.718
  3540.00   4.262    2980.00   5.731    2420.00   8.926    1860.00  19.059
  3530.00   4.281    2970.00   5.767    2410.00   9.016    1850.00  19.411
  3520.00   4.301    2960.00   5.804    2400.00   9.108    1840.00  19.773
  3510.00   4.320    2950.00   5.841    2390.00   9.202    1830.00  20.146
  3500.00   4.340    2940.00   5.879    2380.00   9.298    1820.00  20.531
  3490.00   4.360    2930.00   5.918    2370.00   9.395    1810.00  20.928
  3480.00   4.380    2920.00   5.957    2360.00   9.495    1800.00  21.337
  3470.00   4.400    2910.00   5.996    2350.00   9.596    1790.00  21.760
  3460.00   4.421    2900.00   6.036    2340.00   9.700    1780.00  22.195
  3450.00   4.441    2890.00   6.077    2330.00   9.806    1770.00  22.645
  3440.00   4.462    2880.00   6.118    2320.00   9.914    1760.00  23.109
  3430.00   4.483    2870.00   6.159    2310.00  10.024    1750.00  23.589
  3420.00   4.505    2860.00   6.202    2300.00  10.137    1740.00  24.084
  3410.00   4.526    2850.00   6.245    2290.00  10.252    1730.00  24.595
  3400.00   4.548    2840.00   6.288    2280.00  10.370    1720.00  25.124
